  30001.0
 -7.1895486e-003  8.5957450e-003 -4.5836540e-003 -3.1412272e-004 -2.1103624e-004 -2.7427007e-005  3.1081800e-003  1.1821784e-003
 -7.3059741e-003  8.5001561e-003 -4.6130728e-003 -2.2830931e-004 -2.2135190e-004 -1.1026299e-004  3.5795320e-003  1.3326953e-003
 -7.3744030e-003  8.4127450e-003 -4.6841639e-003 -1.0844127e-004 -1.8085548e-004 -2.0851340e-004  4.0077626e-003  1.5092411e-003
 -7.3925102e-003  8.3476362e-003 -4.7840501e-003  3.6495300e-006 -1.3319855e-004 -2.3679965e-004  4.4701582e-003  1.5311905e-003
 -7.3678320e-003  8.3021589e-003 -4.8784712e-003  8.9303908e-005 -6.4260444e-005 -2.1981853e-004  4.9739149e-003  1.3755816e-003
 -7.3147674e-003  8.3068485e-003 -4.9621356e-003  1.4268395e-004  7.2031204e-005 -1.5211266e-004  5.4957093e-003  1.1377582e-003
 -7.2388358e-003  8.3679970e-003 -4.9903250e-003  2.0213917e-004  1.9574710e-004 -2.3117844e-005  6.0039812e-003  7.6739621e-004
 -7.1397957e-003  8.4715007e-003 -4.9830659e-003  2.3058215e-004  2.7385565e-004  4.3133808e-005  6.5462961e-003  1.7340166e-004
 -7.0407979e-003  8.6003773e-003 -4.9390992e-003  2.4335280e-004  3.3313377e-004  1.5017621e-004  7.1505824e-003 -6.5511982e-004
 -6.9177715e-003  8.7761325e-003 -4.8354315e-003  3.0882126e-004  4.9445685e-004  2.9828004e-004  7.7493268e-003 -1.6109689e-003
 -6.7771434e-003  9.0369761e-003 -4.6831124e-003  3.2890017e-004  6.6475864e-004  3.6639002e-004  8.2211894e-003 -2.7244502e-003
 -6.6422930e-003  9.3305831e-003 -4.5365932e-003  2.9402260e-004  6.9871814e-004  3.0894428e-004  8.5456679e-003 -3.8318593e-003
 -6.5299401e-003  9.6352800e-003 -4.4201639e-003  2.3812811e-004  7.1795329e-004  2.5028172e-004  8.6854502e-003 -4.8417787e-003
 -6.4441716e-003  9.9503617e-003 -4.3117370e-003  1.6311037e-004  7.3358233e-004  2.4973429e-004  8.6100477e-003 -5.7745763e-003
 -6.3978089e-003  1.0276313e-002 -4.1934887e-003  7.4340908e-005  7.6616108e-004  2.9648017e-004  8.4299659e-003 -6.5129867e-003
 -6.3794712e-003  1.0622982e-002 -4.0414436e-003  2.4163917e-005  8.0421199e-004  3.8540793e-004  8.1859362e-003 -7.0587683e-003
 -6.3747317e-003  1.0984824e-002 -3.8466126e-003  6.9266852e-006  8.5708425e-004  5.0319479e-004  7.9379437e-003 -7.4167395e-003
 -6.3727857e-003  1.1370749e-002 -3.5943234e-003  4.3562449e-007  8.6731380e-004  6.2105379e-004  7.7779005e-003 -7.4755165e-003
 -6.3862397e-003  1.1732062e-002 -3.3124918e-003 -6.6406420e-005  8.1202763e-004  6.5802247e-004  7.6852328e-003 -7.2736497e-003
 -6.4475879e-003  1.2085313e-002 -3.0351130e-003 -1.9376487e-004  7.7629356e-004  6.0190380e-004  7.6838273e-003 -6.9437834e-003
 -6.5570635e-003  1.2403148e-002 -2.7954151e-003 -2.8389737e-004  6.9163859e-004  5.2374973e-004  7.7944635e-003 -6.5152721e-003
 -6.6955917e-003  1.2702327e-002 -2.5621834e-003 -3.5476378e-004  6.7203281e-004  5.3867714e-004  7.9861425e-003 -6.0698535e-003
 -6.8732623e-003  1.2988218e-002 -2.3228920e-003 -4.4716525e-004  6.0545324e-004  5.2709115e-004  8.3370254e-003 -5.6612853e-003
 -7.0869258e-003  1.3220570e-002 -2.1120051e-003 -5.3136200e-004  4.6958419e-004  4.3474214e-004  8.8300960e-003 -5.2505187e-003
 -7.3391199e-003  1.3408896e-002 -1.9442348e-003 -6.1932166e-004  3.9403468e-004  3.3403893e-004  9.3812931e-003 -4.7730223e-003
 -7.6213635e-003  1.3585960e-002 -1.8158978e-003 -6.7148244e-004  4.1097699e-004  2.5582859e-004  9.8829162e-003 -4.1806168e-003
 -7.9101306e-003  1.3796335e-002 -1.7218391e-003 -6.5958916e-004  5.3751029e-004  1.6520118e-004  1.0183825e-002 -3.3823456e-003
 -8.1749749e-003  1.4061738e-002 -1.6837147e-003 -5.7288221e-004  6.3658947e-004  1.5238199e-005  1.0264400e-002 -2.4445833e-003
 -8.3986130e-003  1.4334999e-002 -1.7305425e-003 -4.9915119e-004  6.3826630e-004 -2.2636002e-004  1.0124416e-002 -1.4907712e-003
 -8.6113075e-003  1.4610360e-002 -1.8951583e-003 -4.8529971e-004  6.4113786e-004 -4.7043599e-004  9.8508083e-003 -5.4499684e-004
 -8.8025062e-003  1.4878020e-002 -2.1144948e-003 -3.9809715e-004  6.1729481e-004 -5.0757851e-004  9.4804461e-003  2.3474202e-004
 -8.9414991e-003  1.5133121e-002 -2.3155319e-003 -2.8236898e-004  5.9312480e-004 -4.3773331e-004  8.9984880e-003  9.0427282e-004
 -9.0480880e-003  1.5380399e-002 -2.5007658e-003 -2.2374881e-004  5.8171652e-004 -4.2334152e-004  8.3541166e-003  1.3642365e-003
 -9.1288408e-003  1.5627650e-002 -2.6842453e-003 -1.5830921e-004  5.9439086e-004 -3.9409596e-004  7.6076478e-003  1.7406159e-003
 -9.1753509e-003  1.5887157e-002 -2.8462313e-003 -7.0717790e-005  6.2850499e-004 -3.6437002e-004  6.9085990e-003  2.2175006e-003
 -9.1847889e-003  1.6150231e-002 -3.0160779e-003  5.6895189e-006  6.0059680e-004 -3.7651164e-004  6.3636643e-003  2.7963744e-003
 -9.1704097e-003  1.6390943e-002 -3.1741175e-003  5.2045899e-005  5.6879437e-004 -3.4215477e-004  5.9715109e-003  3.5778404e-003
 -9.1385758e-003  1.6655415e-002 -3.3366579e-003  8.7716822e-005  6.7006342e-004 -3.9909817e-004  5.7422571e-003  4.4654520e-003
 -9.0933135e-003  1.6982627e-002 -3.5394340e-003  1.1912512e-004  8.3404850e-004 -4.8240511e-004  5.6435355e-003  5.4817785e-003
 -9.0336600e-003  1.7394745e-002 -3.7492804e-003  1.5166991e-004  1.0666956e-003 -4.6613446e-004  5.5815007e-003  6.4317708e-003
 -8.9571409e-003  1.7919882e-002 -3.9589847e-003  2.0178627e-004  1.3189046e-003 -5.1176871e-004  5.4756664e-003  7.1982767e-003
 -8.8527219e-003  1.8491291e-002 -4.2209206e-003  2.6307996e-004  1.2718500e-003 -6.5203535e-004  5.3708730e-003  7.8228821e-003
 -8.7234748e-003  1.8951705e-002 -4.5241710e-003  3.2733903e-004  9.3724856e-004 -7.0876370e-004  5.2761130e-003  8.4077842e-003
 -8.5603978e-003  1.9287880e-002 -4.8319792e-003  3.9860962e-004  6.9683659e-004 -7.2381967e-004  5.2572068e-003  8.8215133e-003
 -8.3781687e-003  1.9563590e-002 -5.1460446e-003  4.2463808e-004  6.1117044e-004 -7.2092220e-004  5.2981298e-003  9.0689762e-003
 -8.1956082e-003  1.9803616e-002 -5.4447671e-003  4.0267607e-004  4.7471789e-004 -7.0638783e-004  5.4476292e-003  9.0909269e-003
 -8.0292310e-003  1.9936874e-002 -5.7618635e-003  3.6942236e-004  1.7668973e-004 -7.7313518e-004  5.7289935e-003  8.6077125e-003
 -7.8656769e-003  1.9942436e-002 -6.0969641e-003  3.7589927e-004 -1.0912754e-004 -7.8282479e-004  6.0261884e-003  7.7003183e-003
 -7.6918256e-003  1.9828451e-002 -6.4197673e-003  4.1614149e-004 -4.0359850e-004 -7.5543233e-004  6.3055731e-003  6.7104406e-003
 -7.4914390e-003  1.9575483e-002 -6.7429661e-003  4.8587250e-004 -7.1449404e-004 -7.6517482e-004  6.6129372e-003  5.7240161e-003
 -7.2739652e-003  1.9208229e-002 -7.0523542e-003  4.8500139e-004 -9.4846335e-004 -6.8468290e-004  6.9080956e-003  4.8060527e-003
 -7.0820002e-003  1.8737730e-002 -7.2879581e-003  4.0880606e-004 -1.2092354e-003 -4.6428038e-004  7.1542351e-003  3.9240884e-003
 -6.9114801e-003  1.8146186e-002 -7.4219518e-003  3.8018158e-004 -1.4597350e-003 -2.3870994e-004  7.2932083e-003  3.0162636e-003
 -6.7327066e-003  1.7485633e-002 -7.4778681e-003  4.3429643e-004 -1.5653851e-003 -7.4537235e-005  7.3339800e-003  2.0447066e-003
 -6.5148652e-003  1.6775737e-002 -7.4790794e-003  5.3206811e-004 -1.7311192e-003  1.1349085e-005  7.2347031e-003  1.1577359e-003
 -6.2599912e-003  1.5954290e-002 -7.4692323e-003  6.1472448e-004 -2.0118265e-003  2.1813588e-005  7.0070743e-003  4.5728736e-004
 -5.9768763e-003  1.5024789e-002 -7.4598242e-003  6.5768144e-004 -2.2501357e-003 -3.0994866e-006  6.6957631e-003 -5.5341376e-005
 -5.6932808e-003  1.3992662e-002 -7.4802322e-003  6.4231750e-004 -2.4906593e-003 -8.0912361e-005  6.3583472e-003 -4.6931742e-004
 -5.4206495e-003  1.2852302e-002 -7.5309293e-003  6.1318981e-004 -2.7491866e-003 -1.4833014e-004  5.9453992e-003 -8.8660773e-004
 -5.1580351e-003  1.1602461e-002 -7.6019390e-003  6.0783916e-004 -2.9773355e-003 -1.5952045e-004  5.4528822e-003 -1.3165734e-003
 -4.8924233e-003  1.0280227e-002 -7.6548755e-003  6.0519137e-004 -3.0953127e-003 -1.0167317e-004  4.9462711e-003 -1.6905756e-003
 -4.6441439e-003  8.9426934e-003 -7.6751513e-003  5.4983783e-004 -3.0618735e-003  1.0042739e-005  4.4791730e-003 -1.9399459e-003
 -4.4223808e-003  7.6725531e-003 -7.6264222e-003  4.8482050e-004 -2.8119656e-003  1.7477304e-004  4.1277448e-003 -2.1328775e-003
 -4.2275327e-003  6.5431965e-003 -7.5231287e-003  4.2805918e-004 -2.4774034e-003  2.8589142e-004  3.8291110e-003 -2.2503572e-003
 -4.0581693e-003  5.5477475e-003 -7.3820298e-003  3.5396457e-004 -2.1468325e-003  3.5700088e-004  3.5509777e-003 -2.1705902e-003
 -3.9273319e-003  4.7272418e-003 -7.2331868e-003  2.7449232e-004 -1.7021249e-003  3.3037728e-004  3.2697372e-003 -1.9397952e-003
 -3.8180193e-003  4.1138933e-003 -7.1065017e-003  2.3220442e-004 -1.2168515e-003  3.0443654e-004  2.9683231e-003 -1.6764940e-003
 -3.7297066e-003  3.6942588e-003 -6.9582743e-003  1.8316919e-004 -8.2993274e-004  3.8243804e-004  2.6161134e-003 -1.4644519e-003
 -3.6572185e-003  3.3970467e-003 -6.7741352e-003  1.5898780e-004 -6.0955682e-004  4.7560184e-004  2.1947182e-003 -1.3199717e-003
 -3.5964612e-003  3.1813179e-003 -6.5465991e-003  1.0807131e-004 -4.2981194e-004  5.7707509e-004  1.7222334e-003 -1.2171047e-003
 -3.5793763e-003  3.0501602e-003 -6.2928273e-003 -1.5318283e-005 -2.3119769e-004  5.9490908e-004  1.2639131e-003 -1.1941955e-003
 -3.6084032e-003  2.9965100e-003 -6.0651430e-003 -9.2851577e-005 -8.0028385e-005  4.9712540e-004  8.3674548e-004 -1.2714765e-003
 -3.6488886e-003  3.0059624e-003 -5.8923147e-003 -1.0042332e-004  1.0737167e-004  3.5741063e-004  4.6274058e-004 -1.5284061e-003
 -3.6950972e-003  3.1260913e-003 -5.7886480e-003 -1.2148730e-004  3.7533036e-004  1.8473016e-004  5.2806032e-005 -1.9874482e-003
 -3.7537013e-003  3.3396388e-003 -5.7607882e-003 -1.4739582e-004  5.6481089e-004  2.8989892e-005 -3.9018679e-004 -2.5240373e-003
 -3.8125047e-003  3.6217329e-003 -5.7781002e-003 -1.2368847e-004  7.0611506e-004 -3.8925896e-005 -8.8211903e-004 -3.0705812e-003
 -3.8455975e-003  3.9648830e-003 -5.8156822e-003 -4.4774001e-005  8.6585609e-004 -8.7384797e-005 -1.3744098e-003 -3.6457556e-003
 -3.8392067e-003  4.3917503e-003 -5.8917951e-003  5.3733571e-005  1.0716875e-003 -2.0688944e-004 -1.7990995e-003 -4.2660133e-003
 -3.7920757e-003  4.8995021e-003 -6.0241322e-003  1.4024205e-004  1.2384342e-003 -3.1408748e-004 -2.1590388e-003 -4.9612417e-003
 -3.7158113e-003  5.4427905e-003 -6.1791309e-003  1.9971282e-004  1.2345656e-003 -3.4944205e-004 -2.4266790e-003 -5.8700042e-003
 -3.6219447e-003  5.9303397e-003 -6.3371407e-003  2.2109842e-004  1.0521681e-003 -3.1423813e-004 -2.5827619e-003 -6.8931296e-003
 -3.5287387e-003  6.3369947e-003 -6.4634239e-003  2.1901359e-004  8.7048555e-004 -2.6688021e-004 -2.6649568e-003 -7.7869630e-003
 -3.4366129e-003  6.6681779e-003 -6.6187963e-003  2.0185715e-004  6.8216121e-004 -4.1507926e-004 -2.7255257e-003 -8.5018362e-003
 -3.3659127e-003  6.9042310e-003 -6.8593881e-003  1.4354511e-004  4.4521266e-004 -6.0912183e-004 -2.7655135e-003 -9.1351571e-003
 -3.3174949e-003  7.0569879e-003 -7.1625492e-003  9.8105109e-005  3.1843244e-004 -7.5029918e-004 -2.7430821e-003 -9.6157699e-003
 -3.2824637e-003  7.2042277e-003 -7.5237124e-003  8.2141523e-005  3.4655287e-004 -8.6118069e-004 -2.6513957e-003 -9.9053779e-003
 -3.2441085e-003  7.3552830e-003 -7.9144745e-003  1.0190382e-004  3.2139781e-004 -9.3554096e-004 -2.4152442e-003 -1.0066725e-002
 -3.1984617e-003  7.4937519e-003 -8.3478382e-003  1.0617063e-004  3.4053611e-004 -1.0388319e-003 -1.9708577e-003 -1.0215281e-002
 -3.1620650e-003  7.6737536e-003 -8.8073056e-003  7.4461540e-005  4.3509422e-004 -1.0670935e-003 -1.3665740e-003 -1.0334617e-002
 -3.1453587e-003  7.8562752e-003 -9.2606818e-003  1.1295677e-005  3.9394290e-004 -1.0446051e-003 -6.8507036e-004 -1.0289489e-002
 -3.1586645e-003  8.0202011e-003 -9.7061422e-003 -4.0535254e-005  3.9421942e-004 -1.0260682e-003  1.0613545e-004 -9.9781804e-003
 -3.1813408e-003  8.2214376e-003 -1.0142473e-002 -6.7062697e-005  5.1543767e-004 -1.0087021e-003  9.9736861e-004 -9.2984137e-003
 -3.2236218e-003  8.4606957e-003 -1.0574276e-002 -1.0580239e-004  5.5836831e-004 -9.9483874e-004  1.9150021e-003 -8.4001419e-003
 -3.2696550e-003  8.6818533e-003 -1.1000191e-002 -1.0512520e-004  4.7361185e-004 -9.9228162e-004  2.9046262e-003 -7.4020455e-003
 -3.3133236e-003  8.8698693e-003 -1.1427223e-002 -9.0226031e-005  4.3176768e-004 -9.7741283e-004  3.9333570e-003 -6.3397943e-003
 -3.3490175e-003  9.0665052e-003 -1.1825694e-002 -8.1968765e-005  4.6423815e-004 -8.8425151e-004  4.9509630e-003 -5.1128699e-003
 -3.3987033e-003  9.2906682e-003 -1.2179841e-002 -1.4131901e-004  5.9132011e-004 -7.9049730e-004  5.9703963e-003 -4.0019150e-003
 -3.4884784e-003  9.5954671e-003 -1.2501466e-002 -2.5086257e-004  7.3358213e-004 -7.2148396e-004  7.0033277e-003 -3.1371277e-003
 -3.6253411e-003  9.9160432e-003 -1.2776570e-002 -3.4739712e-004  7.5255210e-004 -5.6811592e-004  8.0144217e-003 -2.5593721e-003
 -3.7871359e-003  1.0276594e-002 -1.2951653e-002 -3.7827361e-004  8.8140731e-004 -2.9948851e-004  8.9605630e-003 -2.2945784e-003
 -3.9388650e-003  1.0703030e-002 -1.2993507e-002 -3.0894899e-004  1.0316724e-003  5.1623911e-005  9.7935027e-003 -2.1265430e-003
 -4.0415005e-003  1.1172380e-002 -1.2874175e-002 -1.9287272e-004  1.0790737e-003  4.0167249e-004  1.0563078e-002 -1.9777357e-003
 -4.1043842e-003  1.1638125e-002 -1.2640358e-002 -1.0310202e-004  1.0690262e-003  6.2377066e-004  1.1284147e-002 -1.8223761e-003
 -4.1219196e-003  1.2109264e-002 -1.2327987e-002  9.3599102e-006  1.0677775e-003  7.7679103e-004  1.1892221e-002 -1.7524127e-003
 -4.0910159e-003  1.2565396e-002 -1.1977642e-002  1.1727797e-004  1.0280543e-003  8.0481158e-004  1.2447020e-002 -1.6539595e-003
 -4.0219172e-003  1.3002119e-002 -1.1645304e-002  1.8383261e-004  9.5122396e-004  7.4805538e-004  1.2950694e-002 -1.4509793e-003
 -3.9373176e-003  1.3366913e-002 -1.1331624e-002  2.0306916e-004  7.1833533e-004  7.0618043e-004  1.3356202e-002 -1.1194501e-003
 -3.8465848e-003  1.3621906e-002 -1.1034611e-002  2.1628181e-004  5.0264327e-004  6.8751581e-004  1.3569345e-002 -6.5717028e-004
 -3.7548815e-003  1.3832462e-002 -1.0731323e-002  1.9699550e-004  4.5340415e-004  7.1240508e-004  1.3507897e-002 -1.3032230e-004
 -3.6935541e-003  1.4022491e-002 -1.0432138e-002  9.1120051e-005  3.8538052e-004  6.6461325e-004  1.3204886e-002  3.7980162e-004
 -3.6874386e-003  1.4158722e-002 -1.0180574e-002 -3.2082332e-005  2.2911722e-004  5.2996840e-004  1.2713329e-002  1.0038555e-003
 -3.7231645e-003  1.4201046e-002 -1.0008122e-002 -1.2062285e-004 -5.2639116e-005  2.8708058e-004  1.2051612e-002  1.8841472e-003
 -3.7909612e-003  1.4084621e-002 -9.9603050e-003 -1.7050640e-004 -4.5676173e-004  3.6987485e-005  1.1334344e-002  2.9445181e-003
 -3.8655449e-003  1.3801732e-002 -9.9607383e-003 -1.7743802e-004 -8.2017303e-004  6.3853197e-006  1.0634780e-002  3.9891169e-003
 -3.9497663e-003  1.3387387e-002 -9.9573930e-003 -2.0459223e-004 -1.0866967e-003  8.7244983e-006  9.9666765e-003  4.8131868e-003
 -4.0499919e-003  1.2883721e-002 -9.9824862e-003 -2.4596761e-004 -1.2440956e-003 -1.0651192e-004  9.3078141e-003  5.4501861e-003
 -4.1669689e-003  1.2341029e-002 -1.0084816e-002 -2.6843135e-004 -1.2893870e-003 -3.2307819e-004  8.7254298e-003  5.8403921e-003
 -4.2859172e-003  1.1795820e-002 -1.0291440e-002 -2.7220057e-004 -1.2721226e-003 -5.6902246e-004  8.2795245e-003  5.8551832e-003
 -4.4084898e-003  1.1269310e-002 -1.0596433e-002 -2.6609422e-004 -1.1931554e-003 -7.8853413e-004  7.9468129e-003  5.4999613e-003
 -4.5207174e-003  1.0786910e-002 -1.0995582e-002 -2.4849004e-004 -1.0983430e-003 -1.0214777e-003  7.7213456e-003  4.9536543e-003
 -4.6340820e-003  1.0339617e-002 -1.1486955e-002 -2.4954509e-004 -9.8553195e-004 -1.1876952e-003  7.5728628e-003  4.3318237e-003
 -4.7445567e-003  9.9547906e-003 -1.1997843e-002 -2.5638399e-004 -8.6363236e-004 -1.1629972e-003  7.5403501e-003  3.7537129e-003
 -4.8618483e-003  9.5755020e-003 -1.2480903e-002 -2.5610318e-004 -9.1426716e-004 -1.1036650e-003  7.6365306e-003  3.2126652e-003
 -4.9618632e-003  9.1524350e-003 -1.2957103e-002 -2.0881170e-004 -1.0288990e-003 -1.1041153e-003  7.8276289e-003  2.6801771e-003
 -5.0469353e-003  8.6945541e-003 -1.3436090e-002 -1.7483514e-004 -1.0749181e-003 -1.1163121e-003  8.0796558e-003  2.1898135e-003
 -5.1175000e-003  8.2477372e-003 -1.3918625e-002 -1.4447035e-004 -1.0010977e-003 -1.1024575e-003  8.4261195e-003  1.8949959e-003
 -5.1787516e-003  7.8454325e-003 -1.4379632e-002 -1.2033487e-004 -9.0416774e-004 -1.0333101e-003  8.8630992e-003  1.8205860e-003
 -5.2271745e-003  7.4535333e-003 -1.4803055e-002 -9.1587579e-005 -9.3932028e-004 -9.2068547e-004  9.3449350e-003  2.0123647e-003
 -5.2726304e-003  7.0243243e-003 -1.5149078e-002 -1.0536261e-004 -1.0223974e-003 -6.7960836e-004  9.8012724e-003  2.3621528e-003
 -5.3356506e-003  6.5785771e-003 -1.5372860e-002 -1.5147991e-004 -1.0440365e-003 -4.1163812e-004  1.0308185e-002  2.7021119e-003
 -5.4138791e-003  6.1357695e-003 -1.5515436e-002 -1.7902209e-004 -9.9034081e-004 -2.5974460e-004  1.0889121e-002  3.0243366e-003
 -5.4991404e-003  5.7615839e-003 -1.5605724e-002 -1.8774448e-004 -7.6213296e-004 -1.6545312e-004  1.1526645e-002  3.2564942e-003
 -5.5864461e-003  5.5037392e-003 -1.5667290e-002 -1.9708900e-004 -4.9910944e-004 -1.0787340e-004  1.2177689e-002  3.3060495e-003
 -5.6842157e-003  5.3184549e-003 -1.5696301e-002 -2.3278726e-004 -4.0795968e-004 -1.8925101e-005  1.2834837e-002  3.0155983e-003
 -5.8040149e-003  5.1146564e-003 -1.5657871e-002 -2.9604361e-004 -5.4001676e-004  2.0488150e-004  1.3523513e-002  2.6897651e-003
 -5.9510865e-003  4.8182968e-003 -1.5508561e-002 -3.4773785e-004 -7.8118531e-004  3.9229320e-004  1.4211470e-002  2.5135798e-003
 -6.0991751e-003  4.4309737e-003 -1.5360826e-002 -3.0851782e-004 -9.6080452e-004  2.8021601e-004  1.4832337e-002  2.2869713e-003
 -6.2086887e-003  4.0057854e-003 -1.5277758e-002 -2.0240927e-004 -9.6671030e-004  1.3799762e-004  1.5311215e-002  1.9380090e-003
 -6.2741965e-003  3.6147165e-003 -1.5227006e-002 -1.0458945e-004 -8.7761696e-004  8.6092793e-005  1.5734568e-002  1.2665950e-003
 -6.2954017e-003  3.2292508e-003 -1.5199519e-002  7.7634185e-006 -9.2756423e-004  1.7331891e-005  1.6266878e-002  2.0857784e-004
 -6.2587171e-003  2.8085693e-003 -1.5203332e-002  1.5190202e-004 -9.8182619e-004 -4.0183876e-005  1.6969082e-002 -1.1822883e-003
 -6.1651257e-003  2.4178091e-003 -1.5214793e-002  2.5778759e-004 -8.3313456e-004 -4.6812755e-005  1.7740706e-002 -2.7737400e-003
 -6.0431718e-003  2.1109504e-003 -1.5230782e-002  3.1048041e-004 -6.5222673e-004 -5.9239367e-005  1.8436270e-002 -4.2991282e-003
 -5.8958442e-003  1.8421932e-003 -1.5254067e-002  3.7221161e-004 -6.2201593e-004 -8.3083874e-005  1.9037037e-002 -5.6448326e-003
 -5.7310941e-003  1.5755161e-003 -1.5285696e-002  3.8546708e-004 -5.9177437e-004 -8.3621522e-005  1.9555059e-002 -6.9702419e-003
 -5.5883798e-003  1.3633877e-003 -1.5298336e-002  2.9303005e-004 -4.0313217e-004 -1.4245849e-005  1.9997464e-002 -8.3685786e-003
