% SenecaTraining log file generated with citation-logger with CVS tag $Id: CitationLogger.cxx,v 1.1.1.1 2022/02/17 15:04:28 matteopiras Exp $
% eventID at start: 70; loaded inco file: GearTuning.inco
% Notes: 
% run started on Thu Apr  7 14:29:30 2022
% 
time	Y_p	Y_q	Y_r	Y_vtas	Y_alpha	Y_beta	Y_phi	Y_theta	Y_psi	Y_h	Y_x	Y_y	Y_pdot	Y_qdot	Y_rdot	Y_vtasdot	Y_hdot	Y_ralt	Y_m	Y_uwinde	Y_vwinde	Y_wwinde	Y_fxcg	Y_fycg	Y_fzcg	Y_n	Y_gamma	Y_chi	Y_vground	Y_torqueleft	Y_rpmleft	Y_rpmleft_IGNORE	Y_torqueright	Y_rpmright	Y_rpmright_IGNORE	Y_flaps_IGNORE	Y_gear_IGNORE	Y_de0	Y_da0	Y_dr0	Y_dte0	Y_dta0	Y_dtr0	Y_df0	Y_gear0	Y_pla10	Y_pla20	APstate	curVerticalState	curLateralState	theta_erf	phi_ref	ap_de	ap_da	ap_dr	target_alt	target_speed	hdg_bug	target_vs	alt_hold	active_nav_source	course	altitude_target_vnav	active_leg	needle_deviation	dme	brg	nav_R	Button_Press	alt_select_GUI	hdg_select_GUI	crs_select_GUI	turbulence	wind_shear	turb_int	wind_vel	wind_dir	GPS_failure	VOR_failure	ADC_failure	PFD_failure	GMU_failure	HSI_failure	AFCS_pit	AFCS_rol	clogged_sp	clogged_pt	
0.4	-0.00132806	-0.14679	0.00939878	46.3006	0.0116459	0.00207963	-0.00742418	-0.0319369	1.5725	914.111	9999.97	40018.9	-0.000984457	0.0300874	-0.000181987	0.502311	-2.01654	914.111	0.137493	0	0	0	0.135701	-0.00854718	-5.19281	0.52952	-0.043567	1.57467	46.3006	0.0341915	2792.99	2792.99	0.0341915	2792.99	2792.99	0	1	0.0872	0	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.00494362	4.59712	64.4119	8513.87	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
0.44	-0.00133358	-0.139187	0.00706759	46.3617	0.00745497	0.00150695	-0.00748892	-0.0376352	1.57284	914.029	9999.96	40020.8	0.000518632	0.0159516	-0.000248905	0.535774	-2.08921	914.029	0.137674	0	0	0	0.130803	-0.00607926	-4.9546	0.505228	-0.0450786	1.57441	46.3617	0.0341848	2793.53	2793.53	0.0341848	2793.53	2793.53	0	1	0.0872	0	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.00585395	4.59622	64.4064	8512.2	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
0.48	-0.000729086	-0.141599	-0.0101116	46.372	0.0065138	-0.0025221	-0.00752181	-0.043274	1.57266	913.941	9999.96	40022.7	0.00955726	0.0210622	-0.000559176	0.58914	-2.30867	913.941	0.137705	0	0	0	0.132822	0.0110942	-4.89471	0.499121	-0.0498064	1.57018	46.372	0.0341785	2794.04	2794.04	0.0341785	2794.04	2794.04	0	1	0.0872	0	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.00682581	4.59532	64.4011	8510.53	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
0.52	-0.000431625	-0.138287	-0.00454649	46.5276	0.00409962	-0.00122221	-0.00754013	-0.0489161	1.57246	913.845	9999.96	40024.5	0.00522417	0.0337726	-0.000515402	0.627766	-2.46596	913.845	0.138167	0	0	0	0.127595	0.00546573	-4.7743	0.486844	-0.0530247	1.57127	46.5276	0.0341726	2794.52	2794.52	0.0341726	2794.52	2794.52	0	1	0.0872	0	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.00785581	4.59442	64.3957	8508.86	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
0.56	0.000698823	-0.141537	0.00549321	46.5322	0.00388474	0.00110595	-0.00752688	-0.0545355	1.57253	913.741	9999.96	40026.4	-0.00457931	0.0417021	-0.000375171	0.68251	-2.71648	913.741	0.13818	0	0	0	0.128497	-0.00489368	-4.75665	0.485043	-0.0584117	1.57367	46.5322	0.0341671	2794.96	2794.96	0.0341671	2794.96	2794.96	0	1	0.0872	0	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.00894166	4.59351	64.3902	8507.19	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
0.6	0.00116693	-0.144143	-0.00173441	46.5029	0.00377414	-0.000595523	-0.0075023	-0.0602226	1.57272	913.628	9999.95	40028.2	-0.00127433	0.0505738	-0.000566572	0.739111	-2.9742	913.628	0.138093	0	0	0	0.129791	0.00236092	-4.73908	0.483252	-0.0640011	1.57215	46.5029	0.0341619	2795.38	2795.38	0.0341619	2795.38	2795.38	0	1	0.0872	0	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.0100809	4.59261	64.3848	8505.51	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
0.64	0.000750586	-0.139851	-0.0150308	46.4955	0.00194441	-0.00369974	-0.00744954	-0.0660281	1.57247	913.503	9999.95	40030.1	0.00860603	0.074273	-0.000858059	0.78537	-3.15924	913.503	0.138071	0	0	0	0.128079	0.0158779	-4.61998	0.471107	-0.0679995	1.56878	46.4955	0.034157	2795.77	2795.77	0.034157	2795.77	2795.77	0	1	0.0872	0	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.0112703	4.59171	64.3794	8503.84	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
0.68	0.000636274	-0.141099	-0.00746249	46.568	0.00177493	-0.00192888	-0.00740399	-0.071681	1.5722	913.371	9999.95	40031.9	0.00406049	0.0650046	-0.000687651	0.838278	-3.41828	913.371	0.138286	0	0	0	0.126656	0.00828567	-4.62461	0.471579	-0.0734701	1.57027	46.568	0.0341524	2796.14	2796.14	0.0341524	2796.14	2796.14	0	1	0.0872	0	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.0125072	4.5908	64.374	8502.17	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
0.72	0.000875057	-0.13712	-0.00446048	46.6452	9.58829e-05	-0.00123094	-0.00734695	-0.0772282	1.57215	913.231	9999.95	40033.8	0.00143038	0.0581694	-0.00064073	0.879771	-3.60362	913.231	0.138515	0	0	0	0.122591	0.00521989	-4.53815	0.462763	-0.077333	1.57091	46.6452	0.0341481	2796.48	2796.48	0.0341481	2796.48	2796.48	0	1	0.0872	0	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.0137895	4.5899	64.3686	8500.49	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
0.76	0.000602911	-0.135052	-0.00367469	46.4589	-0.00104457	-0.00105357	-0.00731688	-0.0825842	1.57206	913.085	9999.95	40035.7	0.00175875	0.0196814	-0.000622157	0.927717	-3.7844	913.085	0.137961	0	0	0	0.124262	0.00448582	-4.44215	0.452973	-0.0815473	1.571	46.4589	0.0341441	2796.8	2796.8	0.0341441	2796.8	2796.8	0	1	0.0872	0	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.0151151	4.589	64.3632	8498.82	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
