% SenecaTraining log file generated with citation-logger with CVS tag $Id: CitationLogger.cxx,v 1.1.1.1 2022/02/17 15:04:28 matteopiras Exp $
% eventID at start: 502; loaded inco file: Clean_125kts_3500ft_EHGG.inco
% Notes: 
% run started on Fri Apr  8 17:26:13 2022
% 
time	Y_p	Y_q	Y_r	Y_vtas	Y_alpha	Y_beta	Y_phi	Y_theta	Y_psi	Y_h	Y_x	Y_y	Y_pdot	Y_qdot	Y_rdot	Y_vtasdot	Y_hdot	Y_ralt	Y_m	Y_uwinde	Y_vwinde	Y_wwinde	Y_fxcg	Y_fycg	Y_fzcg	Y_n	Y_gamma	Y_chi	Y_vground	Y_torqueleft	Y_rpmleft	Y_rpmleft_IGNORE	Y_torqueright	Y_rpmright	Y_rpmright_IGNORE	Y_flaps_IGNORE	Y_gear_IGNORE	Y_de0	Y_da0	Y_dr0	Y_dte0	Y_dta0	Y_dtr0	Y_df0	Y_gear0	Y_pla10	Y_pla20	APstate	curVerticalState	curLateralState	theta_erf	phi_ref	ap_de	ap_da	ap_dr	target_alt	target_speed	hdg_bug	target_vs	alt_hold	active_nav_source	course	altitude_target_vnav	active_leg	needle_deviation	dme	brg	nav_R	Button_Press	alt_select_GUI	hdg_select_GUI	crs_select_GUI	turbulence	wind_shear	turb_int	wind_vel	wind_dir	GPS_failure	VOR_failure	ADC_failure	PFD_failure	GMU_failure	HSI_failure	AFCS_pit	AFCS_rol	clogged_sp	clogged_pt	
0	-0.000425279	-0.00500235	0.00324803	64.0744	0.0191181	0.000602967	-0.00729446	0.0139887	4.71203	1066	-17380.6	-5069.74	-0.00148394	-0.413818	0.00032033	-0.853865	-0.328348	1066	0.190607	-0.00866025	-0.005	0	-0.699828	-0.00481231	-10.693	1.09038	-0.0051241	-1.57055	64.0794	0	802.047	802.047	0	802.047	802.047	0	0.00166667	0.0412	0	0	0	0	0	0	0.00166667	0	0	1	1	1	0	0	0	0	0.00461651	0	0	0	0	0	0	270	0	0	-3.7467e-21	2.69944	270	4999.36	13	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	
0.04	0.0062741	-0.0151543	-0.000664842	63.9466	0.0183714	8.67057e-05	-0.00722042	0.0135046	4.71205	1065.98	-17380.6	-5072.3	0.27654	-0.168699	-0.0346107	-0.857853	-0.311141	1065.98	0.190227	-0.0433013	-0.025	0	-0.713007	0.00659596	-10.4888	1.06956	-0.00486376	-1.57159	63.9716	0	812.968	812.968	0	812.968	812.968	0	0.00833333	0.0389124	-0.0392891	0.00330531	0	0	0	0	0.00833333	0	0	1	1	1	0	0	-0.00307541	-0.0485805	-0.0013117	0	0	0	0	0	0	270	0	0	-6.59127e-08	2.69806	270	4996.8	13	0	0	0	1	0	0.2	5	30	0	0	0	0	0	0	0	0	0	0	
0.08	0.021048	-0.0165901	0.000430895	63.9307	0.0169127	0.000526608	-0.00669179	0.0128137	4.71206	1065.97	-17380.6	-5074.86	0.384406	-0.0308341	-0.0386319	-0.863237	-0.261801	1065.97	0.190179	-0.0779423	-0.045	0	-0.729712	-0.0117972	-10.2757	1.04783	-0.0040922	-1.5717	63.9757	0	823.888	823.888	0	823.888	823.888	0	0.015	0.0354024	-0.0624769	0.000310087	0	0	0	0	0.015	0	0	1	1	1	0	0	-0.00576363	-0.0626906	-0.00016705	0	0	0	0	0	0	270	0	0	-4.52428e-07	2.69667	270	4994.24	13	0	0	0	1	0	0.2	5	30	0	0	0	0	0	0	0	0	0	0	
0.12	0.0343048	-0.0137803	-0.0010694	63.8602	0.0150925	0.000667213	-0.00556063	0.012303	4.71213	1065.96	-17380.6	-5077.42	0.257695	-0.0473977	-0.029814	-0.868505	-0.177888	1065.96	0.18997	-0.112583	-0.065	0	-0.744197	-0.0204609	-10.0514	1.02496	-0.00278275	-1.57207	63.9253	0	834.807	834.807	0	834.807	834.807	0	0.0216667	0.0360896	-0.0537173	-0.000375625	0	0	0	0	0.0216667	0	0	1	1	1	0	0	-0.00615188	-0.0488612	-0.00303095	0	0	0	0	0	0	270	0	0	-1.07873e-06	2.69529	270	4991.68	13	0	0	0	1	0	0.2	5	30	0	0	0	0	0	0	0	0	0	0	
0.16	0.0394606	-0.0157293	-5.30897e-05	63.918	0.0146923	0.000949583	-0.00405972	0.0117397	4.71195	1065.96	-17380.6	-5079.98	0.0452741	0.00393716	0.0230405	-0.870892	-0.188471	1065.96	0.190142	-0.147224	-0.085	0	-0.752827	-0.0597513	-10.006	1.02032	-0.00294472	-1.57253	64.0031	0	845.727	845.727	0	845.727	845.727	0	0.0283333	0.0340741	-0.0308357	-0.011913	0	0	0	0	0.0283333	0	0	1	1	1	0	0	-0.00695542	-0.0240954	-0.00174999	0	0	0	0	0	0	270	0	0	-2.2577e-06	2.69391	270	4989.12	13	0	0	0	1	0	0.2	5	30	0	0	0	0	0	0	0	0	0	0	
0.2	0.0366244	-0.0117218	0.00215089	63.8963	0.0137009	0.00139411	-0.00251408	0.0111097	4.71188	1065.95	-17380.6	-5082.53	-0.124763	0.116121	0.00399337	-0.87148	-0.16534	1065.95	0.190077	-0.181865	-0.105	0	-0.761783	-0.0303032	-9.86117	1.00556	-0.00258338	-1.57272	64.0014	0	856.648	856.648	0	856.648	856.648	0	0.035	0.0317356	-0.0055368	-0.00136762	0	0	0	0	0.035	0	0	1	1	1	0	0	-0.0104534	0.000275853	0.00132083	0	0	0	0	0	0	270	0	0	-7.44862e-08	2.69253	270	4986.56	13	0	0	0	1	0	0.2	5	30	0	0	0	0	0	0	0	0	0	0	
0.24	0.0283419	-0.00886731	-0.000769357	63.9218	0.0132711	0.00102064	-0.00120263	0.0106983	4.71192	1065.94	-17380.6	-5085.1	-0.242926	0.0561609	0.0286172	-0.872997	-0.164377	1065.94	0.190153	-0.216506	-0.125	0	-0.767692	-0.0349894	-9.83787	1.00318	-0.00256651	-1.57361	64.047	0	867.568	867.568	0	867.568	867.568	0	0.0416667	0.0318421	0.0139889	-0.00479515	0	0	0	0	0.0416667	0	0	1	1	1	0	0	-0.00905307	0.0174725	-0.00312413	0	0	0	0	0	0	270	0	0	2.71357e-06	2.69115	270	4984	13	0	0	0	1	0	0.2	5	30	0	0	0	0	0	0	0	0	0	0	
0.28	0.0172083	-0.00453873	-0.00437097	63.7733	0.0122926	0.000332213	-0.000273746	0.0104278	4.71183	1065.94	-17380.6	-5087.65	-0.280561	0.0256672	0.0289285	-0.872599	-0.118919	1065.94	0.189711	-0.251147	-0.145	0	-0.771772	-0.0187141	-9.69429	0.988542	-0.00186047	-1.57495	63.9189	0	878.487	878.487	0	878.487	878.487	0	0.0483333	0.0330042	0.0259991	-0.00261985	0	0	0	0	0.0483333	0	0	1	1	1	0	0	-0.00829996	0.0259816	-0.0082086	0	0	0	0	0	0	270	0	0	6.40224e-06	2.68976	270	4981.44	13	0	0	0	1	0	0.2	5	30	0	0	0	0	0	0	0	0	0	0	
0.32	0.00634581	-0.00426036	0.000790503	63.7675	0.0115338	0.00101834	0.000185647	0.0103353	4.71179	1065.93	-17380.6	-5090.21	-0.221714	-0.0676254	0.0213698	-0.876836	-0.0764344	1065.93	0.189694	-0.285788	-0.165	0	-0.77755	-0.014123	-9.63094	0.982082	-0.00119554	-1.57485	63.9331	0	889.407	889.407	0	889.407	889.407	0	0.055	0.0359567	0.0242076	-0.000738468	0	0	0	0	0.055	0	0	1	1	1	0	0	-0.00523069	0.023115	-0.000397654	0	0	0	0	0	0	270	0	0	1.12687e-05	2.68838	270	4978.89	13	0	0	0	1	0	0.2	5	30	0	0	0	0	0	0	0	0	0	0	
0.36	-0.000750024	-0.00795698	0.00718849	63.6954	0.011338	0.00206376	0.000291133	0.0101009	4.71196	1065.93	-17380.7	-5092.77	-0.140437	-0.0565035	-0.00130553	-0.87578	-0.0788343	1065.93	0.189479	-0.320429	-0.185	0	-0.779356	-0.0024346	-9.57937	0.976824	-0.00123409	-1.57419	63.8807	0	900.328	900.328	0	900.328	900.328	0	0.0616666	0.0366758	0.0177372	0.00496688	0	0	0	0	0.0616666	0	0	1	1	1	0	0	-0.00468087	0.0149205	0.00894435	0	0	0	0	0	0	270	0	0	1.72545e-05	2.687	270.001	4976.33	13	0	0	0	1	0	0.2	5	30	0	0	0	0	0	0	0	0	0	0	
